ORIGID,CountyName,PopulationCensus16,TimeStamp,ConfirmedCovidCases
10,Kilkenny,99232,2021/02/05  ,3254
11,Laois,84697,2021/02/05  ,2782
12,Leitrim,32044,2021/02/05  ,666
13,Limerick,194899,2021/02/05  ,9631
14,Longford,40873,2021/02/05  ,1382
15,Louth,128884,2021/02/05  ,7802
16,Mayo,130507,2021/02/05  ,5450
17,Meath,195044,2021/02/05  ,8209
18,Monaghan,61386,2021/02/05  ,4496
19,Offaly,77961,2021/02/05  ,2764
20,Roscommon,64544,2021/02/05  ,2004
21,Sligo,65535,2021/02/05  ,2069
22,Tipperary,159553,2021/02/05  ,4488
23,Waterford,116176,2021/02/05  ,4738
24,Westmeath,88770,2021/02/05  ,2831
25,Wexford,149722,2021/02/05  ,6195
26,Wicklow,142425,2021/02/05  ,3804
1,Carlow,56932,2021/02/06  ,2438
2,Cavan,76176,2021/02/06  ,4352
3,Clare,118817,2021/02/06  ,4328
4,Cork,542868,2021/02/06  ,20479
5,Donegal,159192,2021/02/06  ,8025
6,Dublin,1347359,2021/02/06  ,69532
7,Galway,258058,2021/02/06  ,8136
8,Kerry,147707,2021/02/06  ,4166
9,Kildare,222504,2021/02/06  ,8991
10,Kilkenny,99232,2021/02/06  ,3257
11,Laois,84697,2021/02/06  ,2803
12,Leitrim,32044,2021/02/06  ,667
13,Limerick,194899,2021/02/06  ,9677
14,Longford,40873,2021/02/06  ,1395
15,Louth,128884,2021/02/06  ,7828
16,Mayo,130507,2021/02/06  ,5480
17,Meath,195044,2021/02/06  ,8280
18,Monaghan,61386,2021/02/06  ,4543
19,Offaly,77961,2021/02/06  ,2772
20,Roscommon,64544,2021/02/06  ,2012
21,Sligo,65535,2021/02/06  ,2084
22,Tipperary,159553,2021/02/06  ,4496
23,Waterford,116176,2021/02/06  ,4771
24,Westmeath,88770,2021/02/06  ,2853
25,Wexford,149722,2021/02/06  ,6218
26,Wicklow,142425,2021/02/06  ,3828
1,Carlow,56932,2021/02/07  ,2465
2,Cavan,76176,2021/02/07  ,4384
3,Clare,118817,2021/02/07  ,4338
4,Cork,542868,2021/02/07  ,20514
5,Donegal,159192,2021/02/07  ,8035
6,Dublin,1347359,2021/02/07  ,69914
7,Galway,258058,2021/02/07  ,8163
8,Kerry,147707,2021/02/07  ,4171
9,Kildare,222504,2021/02/07  ,9026
10,Kilkenny,99232,2021/02/07  ,3271
11,Laois,84697,2021/02/07  ,2817
12,Leitrim,32044,2021/02/07  ,667
13,Limerick,194899,2021/02/07  ,9704
14,Longford,40873,2021/02/07  ,1402
15,Louth,128884,2021/02/07  ,7861
16,Mayo,130507,2021/02/07  ,5499
17,Meath,195044,2021/02/07  ,8320
18,Monaghan,61386,2021/02/07  ,4555
19,Offaly,77961,2021/02/07  ,2786
20,Roscommon,64544,2021/02/07  ,2018
21,Sligo,65535,2021/02/07  ,2088
22,Tipperary,159553,2021/02/07  ,4526
23,Waterford,116176,2021/02/07  ,4780
24,Westmeath,88770,2021/02/07  ,2866
25,Wexford,149722,2021/02/07  ,6229
26,Wicklow,142425,2021/02/07  ,3838
1,Carlow,56932,2021/02/08  ,2474
2,Cavan,76176,2021/02/08  ,4395
3,Clare,118817,2021/02/08  ,4348
4,Cork,542868,2021/02/08  ,20553
5,Donegal,159192,2021/02/08  ,8055
6,Dublin,1347359,2021/02/08  ,70077
7,Galway,258058,2021/02/08  ,8196
8,Kerry,147707,2021/02/08  ,4181
9,Kildare,222504,2021/02/08  ,9054
10,Kilkenny,99232,2021/02/08  ,3277
11,Laois,84697,2021/02/08  ,2826
12,Leitrim,32044,2021/02/08  ,667
13,Limerick,194899,2021/02/08  ,9736
14,Longford,40873,2021/02/08  ,1407
15,Louth,128884,2021/02/08  ,7882
16,Mayo,130507,2021/02/08  ,5519
17,Meath,195044,2021/02/08  ,8340
18,Monaghan,61386,2021/02/08  ,4557
19,Offaly,77961,2021/02/08  ,2804
20,Roscommon,64544,2021/02/08  ,2019
21,Sligo,65535,2021/02/08  ,2091
22,Tipperary,159553,2021/02/08  ,4536
23,Waterford,116176,2021/02/08  ,4809
24,Westmeath,88770,2021/02/08  ,2872
25,Wexford,149722,2021/02/08  ,6256
26,Wicklow,142425,2021/02/08  ,3859
1,Carlow,56932,2021/02/09  ,2480
2,Cavan,76176,2021/02/09  ,4397
3,Clare,118817,2021/02/09  ,4352
4,Cork,542868,2021/02/09  ,20617
5,Donegal,159192,2021/02/09  ,8077
6,Dublin,1347359,2021/02/09  ,70593
7,Galway,258058,2021/02/09  ,8241
8,Kerry,147707,2021/02/09  ,4190
9,Kildare,222504,2021/02/09  ,9086
10,Kilkenny,99232,2021/02/09  ,3281
11,Laois,84697,2021/02/09  ,2847
12,Leitrim,32044,2021/02/09  ,668
13,Limerick,194899,2021/02/09  ,9762
14,Longford,40873,2021/02/09  ,1411
15,Louth,128884,2021/02/09  ,7918
16,Mayo,130507,2021/02/09  ,5529
17,Meath,195044,2021/02/09  ,8382
18,Monaghan,61386,2021/02/09  ,4591
19,Offaly,77961,2021/02/09  ,2831
20,Roscommon,64544,2021/02/09  ,2021
21,Sligo,65535,2021/02/09  ,2098
22,Tipperary,159553,2021/02/09  ,4550
23,Waterford,116176,2021/02/09  ,4831
24,Westmeath,88770,2021/02/09  ,2879
25,Wexford,149722,2021/02/09  ,6283
26,Wicklow,142425,2021/02/09  ,3879
1,Carlow,56932,2021/02/10  ,2488
2,Cavan,76176,2021/02/10  ,4425
3,Clare,118817,2021/02/10  ,4361
4,Cork,542868,2021/02/10  ,20656
5,Donegal,159192,2021/02/10  ,8094
6,Dublin,1347359,2021/02/10  ,70873
7,Galway,258058,2021/02/10  ,8298
8,Kerry,147707,2021/02/10  ,4210
9,Kildare,222504,2021/02/10  ,9142
10,Kilkenny,99232,2021/02/10  ,3288
11,Laois,84697,2021/02/10  ,2873
12,Leitrim,32044,2021/02/10  ,670
13,Limerick,194899,2021/02/10  ,9788
14,Longford,40873,2021/02/10  ,1421
15,Louth,128884,2021/02/10  ,7956
16,Mayo,130507,2021/02/10  ,5564
17,Meath,195044,2021/02/10  ,8427
18,Monaghan,61386,2021/02/10  ,4613
19,Offaly,77961,2021/02/10  ,2865
20,Roscommon,64544,2021/02/10  ,2035
21,Sligo,65535,2021/02/10  ,2106
22,Tipperary,159553,2021/02/10  ,4562
23,Waterford,116176,2021/02/10  ,4856
24,Westmeath,88770,2021/02/10  ,2898
25,Wexford,149722,2021/02/10  ,6302
26,Wicklow,142425,2021/02/10  ,3884
1,Carlow,56932,2021/02/11  ,2506
2,Cavan,76176,2021/02/11  ,4449
3,Clare,118817,2021/02/11  ,4372
4,Cork,542868,2021/02/11  ,20743
5,Donegal,159192,2021/02/11  ,8102
6,Dublin,1347359,2021/02/11  ,71288
7,Galway,258058,2021/02/11  ,8330
8,Kerry,147707,2021/02/11  ,4214
9,Kildare,222504,2021/02/11  ,9196
10,Kilkenny,99232,2021/02/11  ,3300
11,Laois,84697,2021/02/11  ,2889
12,Leitrim,32044,2021/02/11  ,675
13,Limerick,194899,2021/02/11  ,9831
14,Longford,40873,2021/02/11  ,1430
15,Louth,128884,2021/02/11  ,7972
16,Mayo,130507,2021/02/11  ,5573
17,Meath,195044,2021/02/11  ,8474
18,Monaghan,61386,2021/02/11  ,4615
19,Offaly,77961,2021/02/11  ,2888
20,Roscommon,64544,2021/02/11  ,2040
21,Sligo,65535,2021/02/11  ,2110
22,Tipperary,159553,2021/02/11  ,4590
23,Waterford,116176,2021/02/11  ,4870
24,Westmeath,88770,2021/02/11  ,2917
25,Wexford,149722,2021/02/11  ,6311
26,Wicklow,142425,2021/02/11  ,3890
1,Carlow,56932,2021/02/12  ,2522
2,Cavan,76176,2021/02/12  ,4457
3,Clare,118817,2021/02/12  ,4393
4,Cork,542868,2021/02/12  ,20777
5,Donegal,159192,2021/02/12  ,8128
6,Dublin,1347359,2021/02/12  ,71717
7,Galway,258058,2021/02/12  ,8466
8,Kerry,147707,2021/02/12  ,4217
9,Kildare,222504,2021/02/12  ,9237
10,Kilkenny,99232,2021/02/12  ,3306
11,Laois,84697,2021/02/12  ,2915
12,Leitrim,32044,2021/02/12  ,685
13,Limerick,194899,2021/02/12  ,9873
14,Longford,40873,2021/02/12  ,1434
15,Louth,128884,2021/02/12  ,7988
16,Mayo,130507,2021/02/12  ,5617
17,Meath,195044,2021/02/12  ,8483
18,Monaghan,61386,2021/02/12  ,4630
19,Offaly,77961,2021/02/12  ,2913
20,Roscommon,64544,2021/02/12  ,2043
21,Sligo,65535,2021/02/12  ,2116
22,Tipperary,159553,2021/02/12  ,4612
23,Waterford,116176,2021/02/12  ,4907
24,Westmeath,88770,2021/02/12  ,2940
25,Wexford,149722,2021/02/12  ,6360
26,Wicklow,142425,2021/02/12  ,3914
1,Carlow,56932,2021/02/13  ,2529
2,Cavan,76176,2021/02/13  ,4469
3,Clare,118817,2021/02/13  ,4403
4,Cork,542868,2021/02/13  ,20805
5,Donegal,159192,2021/02/13  ,8137
6,Dublin,1347359,2021/02/13  ,72027
7,Galway,258058,2021/02/13  ,8524
8,Kerry,147707,2021/02/13  ,4219
9,Kildare,222504,2021/02/13  ,9271
10,Kilkenny,99232,2021/02/13  ,3316
11,Laois,84697,2021/02/13  ,2933
12,Leitrim,32044,2021/02/13  ,686
13,Limerick,194899,2021/02/13  ,9900
14,Longford,40873,2021/02/13  ,1444
15,Louth,128884,2021/02/13  ,8030
16,Mayo,130507,2021/02/13  ,5640
17,Meath,195044,2021/02/13  ,8547
18,Monaghan,61386,2021/02/13  ,4645
19,Offaly,77961,2021/02/13  ,2931
20,Roscommon,64544,2021/02/13  ,2049
21,Sligo,65535,2021/02/13  ,2121
22,Tipperary,159553,2021/02/13  ,4629
23,Waterford,116176,2021/02/13  ,4919
24,Westmeath,88770,2021/02/13  ,2959
25,Wexford,149722,2021/02/13  ,6378
26,Wicklow,142425,2021/02/13  ,3924
1,Carlow,56932,2021/02/14  ,2531
2,Cavan,76176,2021/02/14  ,4494
3,Clare,118817,2021/02/14  ,4421
4,Cork,542868,2021/02/14  ,20833
5,Donegal,159192,2021/02/14  ,8164
6,Dublin,1347359,2021/02/14  ,72360
7,Galway,258058,2021/02/14  ,8615
8,Kerry,147707,2021/02/14  ,4221
9,Kildare,222504,2021/02/14  ,9312
10,Kilkenny,99232,2021/02/14  ,3317
11,Laois,84697,2021/02/14  ,2941
12,Leitrim,32044,2021/02/14  ,694
13,Limerick,194899,2021/02/14  ,9946
14,Longford,40873,2021/02/14  ,1449
15,Louth,128884,2021/02/14  ,8055
16,Mayo,130507,2021/02/14  ,5658
17,Meath,195044,2021/02/14  ,8585
18,Monaghan,61386,2021/02/14  ,4657
19,Offaly,77961,2021/02/14  ,2946
20,Roscommon,64544,2021/02/14  ,2056
21,Sligo,65535,2021/02/14  ,2130
22,Tipperary,159553,2021/02/14  ,4637
23,Waterford,116176,2021/02/14  ,4929
24,Westmeath,88770,2021/02/14  ,2969
25,Wexford,149722,2021/02/14  ,6402
26,Wicklow,142425,2021/02/14  ,3931
1,Carlow,56932,2021/02/15  ,2544
2,Cavan,76176,2021/02/15  ,4497
3,Clare,118817,2021/02/15  ,4436
4,Cork,542868,2021/02/15  ,20854
5,Donegal,159192,2021/02/15  ,8166
6,Dublin,1347359,2021/02/15  ,72660
7,Galway,258058,2021/02/15  ,8690
8,Kerry,147707,2021/02/15  ,4222
9,Kildare,222504,2021/02/15  ,9344
10,Kilkenny,99232,2021/02/15  ,3325
11,Laois,84697,2021/02/15  ,2960
12,Leitrim,32044,2021/02/15  ,699
13,Limerick,194899,2021/02/15  ,9960
14,Longford,40873,2021/02/15  ,1451
15,Louth,128884,2021/02/15  ,8082
16,Mayo,130507,2021/02/15  ,5681
17,Meath,195044,2021/02/15  ,8605
18,Monaghan,61386,2021/02/15  ,4680
19,Offaly,77961,2021/02/15  ,2978
20,Roscommon,64544,2021/02/15  ,2061
21,Sligo,65535,2021/02/15  ,2134
22,Tipperary,159553,2021/02/15  ,4659
23,Waterford,116176,2021/02/15  ,4966
24,Westmeath,88770,2021/02/15  ,2976
25,Wexford,149722,2021/02/15  ,6425
26,Wicklow,142425,2021/02/15  ,3939
1,Carlow,56932,2021/02/16  ,2551
2,Cavan,76176,2021/02/16  ,4506
3,Clare,118817,2021/02/16  ,4445
4,Cork,542868,2021/02/16  ,20898
5,Donegal,159192,2021/02/16  ,8178
6,Dublin,1347359,2021/02/16  ,72849
7,Galway,258058,2021/02/16  ,8743
8,Kerry,147707,2021/02/16  ,4222
9,Kildare,222504,2021/02/16  ,9388
10,Kilkenny,99232,2021/02/16  ,3330
11,Laois,84697,2021/02/16  ,2984
12,Leitrim,32044,2021/02/16  ,699
13,Limerick,194899,2021/02/16  ,9998
14,Longford,40873,2021/02/16  ,1470
15,Louth,128884,2021/02/16  ,8105
16,Mayo,130507,2021/02/16  ,5700
17,Meath,195044,2021/02/16  ,8654
18,Monaghan,61386,2021/02/16  ,4694
19,Offaly,77961,2021/02/16  ,3001
20,Roscommon,64544,2021/02/16  ,2062
21,Sligo,65535,2021/02/16  ,2135
22,Tipperary,159553,2021/02/16  ,4685
23,Waterford,116176,2021/02/16  ,4977
24,Westmeath,88770,2021/02/16  ,2986
25,Wexford,149722,2021/02/16  ,6431
26,Wicklow,142425,2021/02/16  ,3949
1,Carlow,56932,2021/02/17  ,2558
2,Cavan,76176,2021/02/17  ,4513
3,Clare,118817,2021/02/17  ,4459
4,Cork,542868,2021/02/17  ,20928
5,Donegal,159192,2021/02/17  ,8207
6,Dublin,1347359,2021/02/17  ,73286
7,Galway,258058,2021/02/17  ,8787
8,Kerry,147707,2021/02/17  ,4224
9,Kildare,222504,2021/02/17  ,9427
10,Kilkenny,99232,2021/02/17  ,3333
11,Laois,84697,2021/02/17  ,3004
12,Leitrim,32044,2021/02/17  ,708
13,Limerick,194899,2021/02/17  ,10041
14,Longford,40873,2021/02/17  ,1488
15,Louth,128884,2021/02/17  ,8119
16,Mayo,130507,2021/02/17  ,5730
17,Meath,195044,2021/02/17  ,8686
18,Monaghan,61386,2021/02/17  ,4704
19,Offaly,77961,2021/02/17  ,3014
20,Roscommon,64544,2021/02/17  ,2069
21,Sligo,65535,2021/02/17  ,2139
22,Tipperary,159553,2021/02/17  ,4709
23,Waterford,116176,2021/02/17  ,4996
24,Westmeath,88770,2021/02/17  ,3003
25,Wexford,149722,2021/02/17  ,6452
26,Wicklow,142425,2021/02/17  ,3955
1,Carlow,56932,2021/02/18  ,2559
2,Cavan,76176,2021/02/18  ,4528
3,Clare,118817,2021/02/18  ,4469
4,Cork,542868,2021/02/18  ,20957
5,Donegal,159192,2021/02/18  ,8232
6,Dublin,1347359,2021/02/18  ,73538
7,Galway,258058,2021/02/18  ,8871
8,Kerry,147707,2021/02/18  ,4228
9,Kildare,222504,2021/02/18  ,9485
10,Kilkenny,99232,2021/02/18  ,3339
11,Laois,84697,2021/02/18  ,3017
12,Leitrim,32044,2021/02/18  ,715
13,Limerick,194899,2021/02/18  ,10076
14,Longford,40873,2021/02/18  ,1499
15,Louth,128884,2021/02/18  ,8137
16,Mayo,130507,2021/02/18  ,5754
17,Meath,195044,2021/02/18  ,8715
18,Monaghan,61386,2021/02/18  ,4722
19,Offaly,77961,2021/02/18  ,3037
20,Roscommon,64544,2021/02/18  ,2073
21,Sligo,65535,2021/02/18  ,2146
22,Tipperary,159553,2021/02/18  ,4731
23,Waterford,116176,2021/02/18  ,5030
24,Westmeath,88770,2021/02/18  ,3020
25,Wexford,149722,2021/02/18  ,6455
26,Wicklow,142425,2021/02/18  ,3967
1,Carlow,56932,2021/02/19  ,2571
2,Cavan,76176,2021/02/19  ,4540
3,Clare,118817,2021/02/19  ,4483
4,Cork,542868,2021/02/19  ,20995
5,Donegal,159192,2021/02/19  ,8239
6,Dublin,1347359,2021/02/19  ,73914
7,Galway,258058,2021/02/19  ,8940
8,Kerry,147707,2021/02/19  ,4231
9,Kildare,222504,2021/02/19  ,9546
10,Kilkenny,99232,2021/02/19  ,3349
11,Laois,84697,2021/02/19  ,3046
12,Leitrim,32044,2021/02/19  ,717
13,Limerick,194899,2021/02/19  ,10118
14,Longford,40873,2021/02/19  ,1510
15,Louth,128884,2021/02/19  ,8184
16,Mayo,130507,2021/02/19  ,5790
17,Meath,195044,2021/02/19  ,8750
18,Monaghan,61386,2021/02/19  ,4734
19,Offaly,77961,2021/02/19  ,3077
20,Roscommon,64544,2021/02/19  ,2079
21,Sligo,65535,2021/02/19  ,2150
22,Tipperary,159553,2021/02/19  ,4771
23,Waterford,116176,2021/02/19  ,5055
24,Westmeath,88770,2021/02/19  ,3036
25,Wexford,149722,2021/02/19  ,6470
26,Wicklow,142425,2021/02/19  ,3988
1,Carlow,56932,2021/02/20  ,2580
2,Cavan,76176,2021/02/20  ,4555
3,Clare,118817,2021/02/20  ,4499
4,Cork,542868,2021/02/20  ,21007
5,Donegal,159192,2021/02/20  ,8265
6,Dublin,1347359,2021/02/20  ,74142
7,Galway,258058,2021/02/20  ,8989
8,Kerry,147707,2021/02/20  ,4238
9,Kildare,222504,2021/02/20  ,9593
10,Kilkenny,99232,2021/02/20  ,3364
11,Laois,84697,2021/02/20  ,3058
12,Leitrim,32044,2021/02/20  ,717
13,Limerick,194899,2021/02/20  ,10171
14,Longford,40873,2021/02/20  ,1515
15,Louth,128884,2021/02/20  ,8204
16,Mayo,130507,2021/02/20  ,5818
17,Meath,195044,2021/02/20  ,8764
18,Monaghan,61386,2021/02/20  ,4746
19,Offaly,77961,2021/02/20  ,3104
20,Roscommon,64544,2021/02/20  ,2080
21,Sligo,65535,2021/02/20  ,2151
22,Tipperary,159553,2021/02/20  ,4804
23,Waterford,116176,2021/02/20  ,5078
24,Westmeath,88770,2021/02/20  ,3048
25,Wexford,149722,2021/02/20  ,6474
26,Wicklow,142425,2021/02/20  ,3996
1,Carlow,56932,2021/02/21  ,2589
2,Cavan,76176,2021/02/21  ,4567
3,Clare,118817,2021/02/21  ,4517
4,Cork,542868,2021/02/21  ,21026
5,Donegal,159192,2021/02/21  ,8296
6,Dublin,1347359,2021/02/21  ,74420
7,Galway,258058,2021/02/21  ,9009
8,Kerry,147707,2021/02/21  ,4242
9,Kildare,222504,2021/02/21  ,9630
10,Kilkenny,99232,2021/02/21  ,3374
11,Laois,84697,2021/02/21  ,3070
12,Leitrim,32044,2021/02/21  ,722
13,Limerick,194899,2021/02/21  ,10210
14,Longford,40873,2021/02/21  ,1519
15,Louth,128884,2021/02/21  ,8236
16,Mayo,130507,2021/02/21  ,5838
17,Meath,195044,2021/02/21  ,8787
18,Monaghan,61386,2021/02/21  ,4757
19,Offaly,77961,2021/02/21  ,3121
20,Roscommon,64544,2021/02/21  ,2087
21,Sligo,65535,2021/02/21  ,2157
22,Tipperary,159553,2021/02/21  ,4821
23,Waterford,116176,2021/02/21  ,5093
24,Westmeath,88770,2021/02/21  ,3057
25,Wexford,149722,2021/02/21  ,6485
26,Wicklow,142425,2021/02/21  ,4013
1,Carlow,56932,2021/02/22  ,2592
2,Cavan,76176,2021/02/22  ,4572
3,Clare,118817,2021/02/22  ,4528
4,Cork,542868,2021/02/22  ,21049
5,Donegal,159192,2021/02/22  ,8311
6,Dublin,1347359,2021/02/22  ,74638
7,Galway,258058,2021/02/22  ,9047
8,Kerry,147707,2021/02/22  ,4245
9,Kildare,222504,2021/02/22  ,9653
10,Kilkenny,99232,2021/02/22  ,3375
11,Laois,84697,2021/02/22  ,3081
12,Leitrim,32044,2021/02/22  ,725
13,Limerick,194899,2021/02/22  ,10233
14,Longford,40873,2021/02/22  ,1521
15,Louth,128884,2021/02/22  ,8271
16,Mayo,130507,2021/02/22  ,5855
17,Meath,195044,2021/02/22  ,8810
18,Monaghan,61386,2021/02/22  ,4769
19,Offaly,77961,2021/02/22  ,3142
20,Roscommon,64544,2021/02/22  ,2098
21,Sligo,65535,2021/02/22  ,2163
22,Tipperary,159553,2021/02/22  ,4837
23,Waterford,116176,2021/02/22  ,5110
24,Westmeath,88770,2021/02/22  ,3081
25,Wexford,149722,2021/02/22  ,6491
26,Wicklow,142425,2021/02/22  ,4021
1,Carlow,56932,2021/02/23  ,2600
2,Cavan,76176,2021/02/23  ,4582
3,Clare,118817,2021/02/23  ,4544
4,Cork,542868,2021/02/23  ,21070
5,Donegal,159192,2021/02/23  ,8332
6,Dublin,1347359,2021/02/23  ,74811
7,Galway,258058,2021/02/23  ,9085
8,Kerry,147707,2021/02/23  ,4255
9,Kildare,222504,2021/02/23  ,9696
10,Kilkenny,99232,2021/02/23  ,3380
11,Laois,84697,2021/02/23  ,3100
12,Leitrim,32044,2021/02/23  ,725
13,Limerick,194899,2021/02/23  ,10285
14,Longford,40873,2021/02/23  ,1538
15,Louth,128884,2021/02/23  ,8275
16,Mayo,130507,2021/02/23  ,5877
17,Meath,195044,2021/02/23  ,8845
18,Monaghan,61386,2021/02/23  ,4769
19,Offaly,77961,2021/02/23  ,3150
20,Roscommon,64544,2021/02/23  ,2098
21,Sligo,65535,2021/02/23  ,2165
22,Tipperary,159553,2021/02/23  ,4858
23,Waterford,116176,2021/02/23  ,5130
24,Westmeath,88770,2021/02/23  ,3094
25,Wexford,149722,2021/02/23  ,6496
26,Wicklow,142425,2021/02/23  ,4032
1,Carlow,56932,2021/02/24  ,2608
2,Cavan,76176,2021/02/24  ,4587
3,Clare,118817,2021/02/24  ,4551
4,Cork,542868,2021/02/24  ,21094
5,Donegal,159192,2021/02/24  ,8351
6,Dublin,1347359,2021/02/24  ,75034
7,Galway,258058,2021/02/24  ,9107
8,Kerry,147707,2021/02/24  ,4262
9,Kildare,222504,2021/02/24  ,9724
10,Kilkenny,99232,2021/02/24  ,3385
11,Laois,84697,2021/02/24  ,3110
12,Leitrim,32044,2021/02/24  ,733
13,Limerick,194899,2021/02/24  ,10320
14,Longford,40873,2021/02/24  ,1542
15,Louth,128884,2021/02/24  ,8302
16,Mayo,130507,2021/02/24  ,5886
17,Meath,195044,2021/02/24  ,8882
18,Monaghan,61386,2021/02/24  ,4778
19,Offaly,77961,2021/02/24  ,3184
20,Roscommon,64544,2021/02/24  ,2103
21,Sligo,65535,2021/02/24  ,2169
22,Tipperary,159553,2021/02/24  ,4878
23,Waterford,116176,2021/02/24  ,5140
24,Westmeath,88770,2021/02/24  ,3131
25,Wexford,149722,2021/02/24  ,6502
26,Wicklow,142425,2021/02/24  ,4037
1,Carlow,56932,2021/02/25  ,2621
2,Cavan,76176,2021/02/25  ,4595
3,Clare,118817,2021/02/25  ,4558
4,Cork,542868,2021/02/25  ,21114
5,Donegal,159192,2021/02/25  ,8398
6,Dublin,1347359,2021/02/25  ,75313
7,Galway,258058,2021/02/25  ,9176
8,Kerry,147707,2021/02/25  ,4264
9,Kildare,222504,2021/02/25  ,9777
10,Kilkenny,99232,2021/02/25  ,3391
11,Laois,84697,2021/02/25  ,3125
12,Leitrim,32044,2021/02/25  ,734
13,Limerick,194899,2021/02/25  ,10357
14,Longford,40873,2021/02/25  ,1549
15,Louth,128884,2021/02/25  ,8348
16,Mayo,130507,2021/02/25  ,5906
17,Meath,195044,2021/02/25  ,8937
18,Monaghan,61386,2021/02/25  ,4786
19,Offaly,77961,2021/02/25  ,3201
20,Roscommon,64544,2021/02/25  ,2107
21,Sligo,65535,2021/02/25  ,2174
22,Tipperary,159553,2021/02/25  ,4901
23,Waterford,116176,2021/02/25  ,5149
24,Westmeath,88770,2021/02/25  ,3142
25,Wexford,149722,2021/02/25  ,6505
26,Wicklow,142425,2021/02/25  ,4045
1,Carlow,56932,2021/02/26  ,2632
2,Cavan,76176,2021/02/26  ,4600
3,Clare,118817,2021/02/26  ,4569
4,Cork,542868,2021/02/26  ,21147
5,Donegal,159192,2021/02/26  ,8431
6,Dublin,1347359,2021/02/26  ,75623
7,Galway,258058,2021/02/26  ,9208
8,Kerry,147707,2021/02/26  ,4283
9,Kildare,222504,2021/02/26  ,9800
10,Kilkenny,99232,2021/02/26  ,3395
11,Laois,84697,2021/02/26  ,3141
12,Leitrim,32044,2021/02/26  ,734
13,Limerick,194899,2021/02/26  ,10405
14,Longford,40873,2021/02/26  ,1562
15,Louth,128884,2021/02/26  ,8355
16,Mayo,130507,2021/02/26  ,5927
17,Meath,195044,2021/02/26  ,8963
18,Monaghan,61386,2021/02/26  ,4794
19,Offaly,77961,2021/02/26  ,3235
20,Roscommon,64544,2021/02/26  ,2115
21,Sligo,65535,2021/02/26  ,2178
22,Tipperary,159553,2021/02/26  ,4916
23,Waterford,116176,2021/02/26  ,5159
24,Westmeath,88770,2021/02/26  ,3153
25,Wexford,149722,2021/02/26  ,6527
26,Wicklow,142425,2021/02/26  ,4053
1,Carlow,56932,2021/02/27  ,2637
2,Cavan,76176,2021/02/27  ,4602
3,Clare,118817,2021/02/27  ,4581
4,Cork,542868,2021/02/27  ,21163
5,Donegal,159192,2021/02/27  ,8436
6,Dublin,1347359,2021/02/27  ,75911
7,Galway,258058,2021/02/27  ,9241
8,Kerry,147707,2021/02/27  ,4292
9,Kildare,222504,2021/02/27  ,9826
10,Kilkenny,99232,2021/02/27  ,3397
11,Laois,84697,2021/02/27  ,3154
12,Leitrim,32044,2021/02/27  ,736
13,Limerick,194899,2021/02/27  ,10443
14,Longford,40873,2021/02/27  ,1594
15,Louth,128884,2021/02/27  ,8374
16,Mayo,130507,2021/02/27  ,5940
17,Meath,195044,2021/02/27  ,8980
18,Monaghan,61386,2021/02/27  ,4794
19,Offaly,77961,2021/02/27  ,3245
20,Roscommon,64544,2021/02/27  ,2116
21,Sligo,65535,2021/02/27  ,2178
22,Tipperary,159553,2021/02/27  ,4935
23,Waterford,116176,2021/02/27  ,5163
24,Westmeath,88770,2021/02/27  ,3172
25,Wexford,149722,2021/02/27  ,6532
26,Wicklow,142425,2021/02/27  ,4065
1,Carlow,56932,2021/02/28  ,2644
2,Cavan,76176,2021/02/28  ,4612
3,Clare,118817,2021/02/28  ,4595
4,Cork,542868,2021/02/28  ,21195
5,Donegal,159192,2021/02/28  ,8467
6,Dublin,1347359,2021/02/28  ,76149
7,Galway,258058,2021/02/28  ,9279
8,Kerry,147707,2021/02/28  ,4300
9,Kildare,222504,2021/02/28  ,9842
10,Kilkenny,99232,2021/02/28  ,3402
11,Laois,84697,2021/02/28  ,3164
12,Leitrim,32044,2021/02/28  ,740
13,Limerick,194899,2021/02/28  ,10479
14,Longford,40873,2021/02/28  ,1605
15,Louth,128884,2021/02/28  ,8410
16,Mayo,130507,2021/02/28  ,5965
17,Meath,195044,2021/02/28  ,9013
18,Monaghan,61386,2021/02/28  ,4803
19,Offaly,77961,2021/02/28  ,3290
20,Roscommon,64544,2021/02/28  ,2132
21,Sligo,65535,2021/02/28  ,2182
22,Tipperary,159553,2021/02/28  ,4967
23,Waterford,116176,2021/02/28  ,5167
24,Westmeath,88770,2021/02/28  ,3184
25,Wexford,149722,2021/02/28  ,6537
26,Wicklow,142425,2021/02/28  ,4069
1,Carlow,56932,2021/03/01  ,2647
2,Cavan,76176,2021/03/01  ,4617
3,Clare,118817,2021/03/01  ,4602
4,Cork,542868,2021/03/01  ,21210
5,Donegal,159192,2021/03/01  ,8469
6,Dublin,1347359,2021/03/01  ,76308
7,Galway,258058,2021/03/01  ,9300
8,Kerry,147707,2021/03/01  ,4301
9,Kildare,222504,2021/03/01  ,9855
10,Kilkenny,99232,2021/03/01  ,3402
11,Laois,84697,2021/03/01  ,3165
12,Leitrim,32044,2021/03/01  ,740
13,Limerick,194899,2021/03/01  ,10487
14,Longford,40873,2021/03/01  ,1619
15,Louth,128884,2021/03/01  ,8430
16,Mayo,130507,2021/03/01  ,5972
17,Meath,195044,2021/03/01  ,9032
18,Monaghan,61386,2021/03/01  ,4808
